,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,binge_drinker,heavy_drinker,overall_grade
111,0,0,16,1,1,1,3,3,1,3,0,1,1,0,1,1,1,1,0,4,1,2,1,1,2,4,11,11,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,11.0
112,0,0,16,0,1,1,2,2,1,2,1,1,0,0,1,1,1,1,0,3,1,2,1,1,5,12,8,10,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.5
113,0,1,15,0,0,1,4,2,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,3,10,18,17,18,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,17.75
114,0,1,15,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,4,10,9,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,9.75
115,0,1,16,0,1,1,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,6,16,14,14,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,14.5
116,0,1,15,0,1,1,4,4,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,4,16,15,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,15.75
117,0,1,16,0,1,1,3,3,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,6,14,14,15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,14.5
118,0,1,17,1,1,1,1,3,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,14,12,11,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,11.25
119,0,1,15,0,1,1,3,4,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,2,14,13,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,13.75
120,0,0,15,0,1,1,1,2,1,2,0,0,0,0,0,0,1,1,0,3,2,3,1,2,1,0,14,14,14,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,14.0
121,0,1,15,0,1,1,2,2,1,4,0,0,1,0,1,1,1,1,0,5,5,4,1,2,5,6,14,13,13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,13.25
122,0,0,16,0,0,1,2,4,2,2,0,0,1,0,1,1,1,1,1,4,2,2,1,2,5,2,14,12,13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,13.0
123,0,1,16,0,1,1,4,4,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,4,12,13,13,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,12.75
124,0,0,16,0,1,1,2,2,1,2,0,0,0,0,0,1,1,1,1,5,4,4,1,1,5,0,12,11,11,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.25
125,0,1,15,0,1,1,3,4,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,2,9,9,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,9.0
126,0,0,15,0,0,0,3,4,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,1,0,10,11,11,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.75
127,0,0,19,0,1,1,0,1,1,2,2,0,1,0,0,0,0,0,0,3,4,2,1,1,5,0,9,10,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,10.25
128,0,1,16,1,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,4,8,14,14,15,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.0,0.0,14.5
129,0,1,16,0,1,1,2,3,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,1,4,13,12,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
130,0,0,15,1,1,1,3,4,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,2,5,0,10,11,12,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,11.25
131,0,0,18,0,1,1,2,1,1,2,3,0,1,0,1,1,0,1,1,5,4,5,1,3,5,10,10,9,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,8.75
132,0,0,17,0,0,0,2,1,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,5,8,11,10,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.75
133,0,0,15,0,1,1,1,1,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,4,6,11,12,13,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
134,0,0,17,0,0,1,2,2,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,2,13,12,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,12.25
135,0,0,16,0,1,0,3,4,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,5,12,15,13,14,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,14.0
136,0,1,16,0,1,1,2,1,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,2,4,9,9,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.0
137,0,0,16,0,1,0,2,2,1,1,1,0,0,0,0,1,1,0,0,5,3,4,1,1,5,12,13,11,11,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.5
138,0,1,15,1,1,1,3,4,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,2,12,11,11,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,11.25
139,0,0,15,0,1,1,4,4,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,5,4,13,14,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,14.25
140,0,1,17,1,1,1,3,4,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,2,10,9,10,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,9.75
141,0,0,16,1,1,1,1,1,4,2,0,0,1,0,0,1,1,0,0,5,1,3,1,1,3,0,14,13,13,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,13.25
142,0,1,18,0,0,1,3,1,2,1,0,0,0,0,1,1,1,1,1,3,3,4,4,5,4,2,11,11,12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,11.5
143,0,0,18,0,1,0,3,2,1,3,0,0,1,0,1,0,1,1,1,4,3,3,5,1,5,10,12,11,11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,11.25
144,0,0,16,1,1,1,1,1,2,1,0,0,1,0,1,1,1,0,1,3,3,3,1,2,1,8,12,11,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,11.25
145,0,0,16,0,1,0,3,3,2,1,0,0,1,0,1,0,1,1,1,4,3,2,1,1,5,4,9,9,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,9.5
146,0,1,16,0,0,1,1,1,1,2,2,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,10,10,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.0
147,0,0,15,0,1,1,4,4,2,1,0,0,0,0,1,1,1,1,0,4,3,2,1,1,5,6,13,14,14,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,13.75
148,0,0,15,1,1,1,1,1,3,1,1,0,0,0,1,1,1,1,1,5,5,5,1,1,1,2,8,9,9,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,8.75
149,0,1,15,0,1,1,4,3,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,6,9,11,11,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,10.5
150,0,0,15,0,1,0,3,3,1,2,0,0,0,0,0,0,1,0,1,1,3,2,2,3,1,24,9,8,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,8.75
151,0,1,16,0,1,1,4,4,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,5,0,15,13,13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,13.5
152,0,1,16,0,0,1,2,2,2,1,0,0,1,0,1,1,1,1,0,2,3,3,2,2,2,4,12,11,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,11.25
153,0,0,15,0,1,1,4,4,1,3,0,0,1,0,1,1,1,1,0,4,2,2,1,1,5,2,13,13,13,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,13.0
154,0,0,16,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,3,4,4,3,3,1,4,10,11,11,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,10.75
155,0,1,17,0,1,1,2,1,1,1,0,0,1,0,0,1,1,1,0,5,4,5,1,2,5,22,9,7,6,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,7.0
156,0,0,15,0,1,1,1,1,1,2,0,0,1,0,0,1,1,1,0,4,4,2,1,2,5,0,12,12,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,12.0
157,0,0,15,0,0,0,2,1,2,1,0,0,1,0,1,1,0,1,1,4,4,2,1,1,5,0,11,10,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.25
158,0,0,15,0,1,1,3,2,1,2,1,0,1,0,0,1,1,1,0,3,3,2,1,1,3,2,11,11,11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,11.0
159,0,0,15,0,1,1,1,2,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,5,6,13,12,13,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
160,0,0,15,0,1,1,1,2,1,2,0,0,0,0,0,0,1,0,1,2,3,4,2,4,1,6,11,11,11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,11.0
161,0,1,16,0,1,1,4,4,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,16,9,9,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,8.5
162,0,1,15,0,0,0,2,1,4,1,0,0,0,0,0,1,1,1,0,4,5,5,2,5,5,0,12,11,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,11.25
163,0,1,18,0,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,2,3,5,2,5,4,0,11,9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,5.0
164,0,1,16,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,5,6,9,10,10,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.75
165,0,0,15,1,1,1,3,3,2,3,0,0,1,1,1,1,1,1,1,4,2,1,2,3,3,2,13,13,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,13.0
166,0,1,19,0,1,1,3,2,1,1,0,0,1,0,0,1,0,1,1,4,5,4,1,1,4,6,11,9,11,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,10.5
167,0,0,17,0,1,1,4,4,1,1,0,1,1,0,0,1,1,0,1,4,2,1,1,1,4,0,13,13,13,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,13.0
168,0,1,15,1,1,1,2,3,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,0,7,8,8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,7.75
169,0,1,17,1,0,1,1,2,1,1,3,0,0,0,0,1,1,0,0,2,2,2,3,3,5,14,9,8,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,9.25
170,0,0,18,1,1,1,1,1,3,1,3,0,1,0,1,0,1,0,0,5,2,5,1,5,4,6,11,10,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,10.75
171,0,1,16,1,1,1,2,2,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,4,12,10,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.0
172,0,1,16,0,1,1,3,3,1,2,1,0,1,0,0,1,1,1,1,4,5,5,4,4,5,0,10,10,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,1.0,5.5
173,0,1,16,0,0,1,1,2,2,1,2,0,0,0,0,0,1,1,0,4,4,5,3,5,5,0,9,8,10,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,9.25
174,0,1,17,1,0,1,2,1,2,1,1,0,0,1,1,1,0,1,1,3,3,2,2,2,5,8,8,8,9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,8.5
175,0,1,17,1,1,1,3,2,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,4,7,6,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,7.25
176,0,1,15,0,0,1,1,2,2,1,0,0,0,0,1,1,1,0,0,4,4,4,2,4,5,2,8,9,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,9.25
177,0,1,16,0,1,1,1,3,1,1,1,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,9,8,8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,8.25
178,0,1,17,1,0,1,1,1,4,2,0,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,8,8,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,8.0
179,0,1,17,0,1,1,3,2,2,1,3,0,1,0,1,0,0,0,0,4,5,2,1,1,2,10,8,7,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,7.75
180,0,1,16,0,1,1,2,2,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,0,9,10,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,10.25
181,0,0,16,0,1,1,4,2,1,2,0,0,0,0,0,1,1,1,1,4,2,3,1,1,3,0,17,17,18,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,17.5
182,0,0,16,0,1,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,1,5,1,1,4,0,12,12,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.5
183,0,0,16,0,1,1,4,4,1,2,0,0,1,0,0,1,1,1,1,4,4,2,1,1,3,0,16,16,17,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,16.5
184,0,1,16,0,1,1,3,4,3,1,1,0,1,0,1,0,1,1,0,3,4,5,2,4,2,4,9,9,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,0.0,9.5
185,0,1,16,0,1,1,1,0,2,2,0,0,1,0,1,1,1,1,1,4,3,2,1,1,3,0,16,17,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,17.25
186,0,1,17,0,0,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,4,4,1,3,5,0,11,9,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,10.0
187,0,0,16,0,1,1,1,3,1,2,0,0,0,0,1,0,1,1,1,4,3,5,1,1,3,0,14,13,13,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,13.25
188,0,0,16,0,0,1,3,3,2,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,4,0,14,14,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,14.5
189,0,1,17,0,0,1,4,3,2,2,0,0,0,0,1,1,1,1,0,4,4,4,4,4,4,0,10,11,11,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,10.75
190,0,0,16,0,1,1,2,2,2,2,0,0,0,0,1,0,1,1,0,3,4,4,1,4,5,0,13,12,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1.0,0.0,13.25
191,0,1,17,0,1,1,3,3,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,11,9,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.0,0.0,10.0
192,0,1,16,1,1,1,4,2,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,8,10,9,11,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,10.25
193,0,1,17,0,1,1,4,3,1,2,0,0,1,1,1,1,1,1,1,5,2,3,1,1,2,4,11,11,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.0
194,0,1,16,0,1,1,4,3,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,4,11,10,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.75
195,0,1,16,0,1,1,3,3,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,3,0,11,12,13,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.25
196,0,0,17,0,1,1,2,4,1,2,0,0,1,0,1,1,1,0,0,5,4,2,2,3,5,0,17,18,17,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,17.25
197,0,0,17,0,0,1,3,3,1,2,0,0,1,0,1,1,1,1,1,5,3,3,2,3,1,32,14,13,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.75
198,0,0,16,0,1,1,3,2,1,2,0,0,1,0,0,1,1,1,0,1,2,2,1,2,1,8,14,15,16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,15.25
199,0,1,17,0,1,1,3,3,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,6,11,13,14,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,13.0
200,0,1,16,0,1,1,1,2,1,1,0,0,1,0,1,1,1,1,1,3,3,3,1,2,3,0,10,9,11,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,10.25
201,0,1,16,0,0,1,2,1,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,5,0,13,14,16,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,14.75
202,0,0,17,0,1,0,3,3,1,2,0,0,1,0,0,0,1,1,1,3,3,3,1,3,3,10,12,13,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.25
203,0,1,17,1,1,1,1,2,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,6,9,9,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,9.5
204,0,0,16,0,1,1,2,3,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,6,12,12,13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,12.5
205,0,0,17,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,0,5,3,3,1,1,3,0,12,11,12,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,11.75
206,0,1,17,0,1,1,1,2,2,2,0,0,0,0,1,0,1,1,0,4,4,4,4,5,5,16,10,11,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1.0,11.25
207,0,1,16,1,1,1,3,3,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,0,11,10,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,10.25
208,0,1,16,0,1,1,2,3,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,12,12,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,12.25
209,0,0,17,0,0,1,2,4,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,5,8,14,15,16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,15.25
210,0,1,17,0,1,1,4,4,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,13,13,14,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,13.5
211,0,1,16,1,0,1,3,3,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,5,3,16,10,11,12,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,11.25
212,0,0,17,0,1,1,4,4,2,1,1,0,1,0,0,1,1,1,0,4,2,4,2,3,2,30,14,15,16,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,15.25
213,0,0,16,0,0,1,4,4,1,2,0,0,1,0,0,1,1,1,0,4,5,2,1,2,3,0,11,10,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,10.75
214,0,0,16,0,1,1,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,1,5,2,2,14,14,15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,14.5
215,0,0,16,0,1,1,2,3,1,2,0,1,1,0,1,1,1,0,0,4,4,3,1,3,4,4,11,12,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.75
216,0,0,17,0,1,1,1,1,1,2,0,0,1,0,0,0,1,0,0,4,4,4,1,3,1,0,14,15,15,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,14.75
217,0,0,17,1,1,1,2,2,1,1,0,0,1,0,0,1,1,1,0,5,3,2,1,2,3,21,13,13,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.0
218,0,0,16,1,1,1,2,2,2,4,0,0,1,0,1,0,1,1,0,5,3,5,1,1,5,6,13,13,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,13.0
219,0,0,17,0,1,1,3,4,1,3,1,0,1,1,0,1,1,1,1,4,4,3,3,4,5,14,8,9,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,8.25
220,0,0,16,0,1,0,3,1,1,2,0,0,1,0,0,1,1,1,0,2,3,3,2,2,4,2,11,11,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.5
221,0,0,16,0,1,1,4,3,1,2,0,0,0,0,1,1,1,1,1,1,3,2,1,1,1,4,14,15,15,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,14.75
222,0,0,16,0,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,4,3,2,1,4,5,2,12,13,13,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,12.75
223,0,0,17,1,1,1,4,3,2,3,0,0,1,0,1,1,1,1,1,4,4,2,1,1,4,0,11,12,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.75
224,0,0,19,0,1,1,3,3,1,4,0,0,1,0,1,1,1,1,0,4,3,3,1,2,3,4,12,12,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,12.0
225,0,1,17,0,0,1,4,4,1,2,0,0,1,0,0,1,1,1,1,5,3,5,4,5,3,15,13,12,12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,12.25
226,0,0,16,0,1,0,2,2,1,2,0,1,1,0,0,1,1,1,0,3,3,4,1,1,4,0,13,13,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.0
227,0,1,18,0,1,1,2,2,1,2,0,0,1,0,1,1,1,1,0,4,4,4,2,4,5,10,12,11,11,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,11.25
228,0,0,17,1,0,1,4,4,1,1,0,0,1,0,0,1,1,0,0,5,2,1,1,2,3,6,12,11,11,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,11.25
229,0,0,17,0,0,1,3,2,2,2,0,0,0,0,0,1,1,1,0,4,4,4,1,3,1,2,14,16,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,15.0
230,0,0,17,0,1,1,4,3,1,2,0,0,0,0,0,1,1,1,1,3,4,5,2,4,1,16,11,9,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.0,0.0,10.0
231,0,1,18,0,0,1,3,3,1,2,0,0,1,0,0,1,1,1,0,3,2,4,2,4,4,10,10,10,10,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,10.0
232,0,0,17,0,1,1,2,3,2,1,0,0,1,0,0,1,1,0,0,3,3,3,1,4,3,4,12,13,13,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,12.75
233,0,0,17,0,1,1,2,2,1,3,0,0,1,0,1,1,1,1,0,4,3,3,1,1,4,0,12,12,13,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,12.5
234,0,0,17,1,1,1,2,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,2,5,0,11,10,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,10.75
235,0,0,17,0,1,1,1,1,1,3,0,0,1,0,1,1,1,0,1,4,3,4,1,1,5,12,12,12,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.0
236,0,0,16,0,1,1,2,3,1,2,0,1,0,0,0,1,1,1,0,2,3,1,1,1,3,0,13,13,14,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,13.5
237,0,1,18,0,1,1,2,2,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,4,9,10,9,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,9.75
